id_setor_censitario,sigla_uf,v002,v003,v004
352010305000027,SP2,305068,305068,0
354970605000073,SP2,193168,193168,0
350600305000390,SP2,395268,395268,0
353900405000007,SP2,471009,471009,0
353860005000008,SP2,300570,300570,0
355650305000005,SP2,342392,342392,0
353790905000041,SP2,295965,295965,0
352310705000405,SP2,204168,204168,0
352500305000081,SP2,332620,332620,0
352930205000065,SP2,274454,274454,0
350210105000069,SP2,261020,261020,0
353480705000007,SP2,190073,189483,590
350320805000199,SP2,505184,505184,0
353620805000026,SP2,235733,235733,0
355250205000134,SP2,197894,197894,0
352440207000006,SP2,311241,311241,0
352690205000246,SP2,423175,423175,0
350220005000035,SP2,207260,207260,0
352900505000123,SP2,413000,413000,0
350390105000086,SP2,234770,234770,0
352220805000095,SP2,239637,239637,0
350870205000029,SP2,186569,186569,0
351880010000050,SP2,266085,266085,0
352220805000187,SP2,254743,254233,510
355220505000420,SP2,380073,380073,0
350280405000250,SP2,388734,388734,0
351820605000056,SP2,459876,459876,0
351640805000118,SP2,201289,201289,0
354870805001021,SP2,250356,250356,0
350320805000174,SP2,391678,391678,0
354970605000031,SP2,302252,302252,0
355150405000010,SP2,461860,461860,0
350610205000089,SP2,305295,305295,0
351880005000057,SP2,287744,287744,0
352840305000027,SP2,263838,263838,0
352000405000004,SP2,367524,367524,0
353580405000037,SP2,127701,126901,800
350190510000010,SP2,480250,480220,30
355240315000110,SP2,455588,455588,0
354870805000272,SP2,333755,333245,510
355240305000082,SP2,290191,290191,0
353440105000203,SP2,306298,306298,0
354940905000029,SP2,482867,481097,1770
351518605000060,SP2,231867,231867,0
351840405000091,SP2,398524,398524,0
355250205000095,SP2,352677,352677,0
352970805000005,SP2,294732,294732,0
354060605000071,SP2,287117,287117,0
351880005000617,SP2,259367,259367,0
350560905000019,SP2,453011,450711,2300
353870905000410,SP2,423151,423151,0
350980905000006,SP2,264327,263817,510
352690205000310,SP2,425116,425116,0
353870905000332,SP2,465815,465815,0
353930105000105,SP2,247288,247288,0
354980505000212,SP2,383463,378863,4600
353870925000001,SP2,386571,386571,0
351907105000162,SP2,463841,463841,0
350320825000059,SP2,220240,220240,0
352180405000013,SP2,340638,340638,0
350190505000072,SP2,469080,468570,510
350250705000014,SP2,223722,223722,0
350420605000005,SP2,545940,545940,0
355395505000022,SP2,396235,396235,0
351060910000002,SP2,434100,434100,0
354100005000350,SP2,337058,337058,0
350600305000438,SP2,532838,532838,0
354870805000516,SP2,346625,346625,0
352220805000149,SP2,348696,348696,0
354240405000010,SP2,417745,417745,0
355410205000176,SP2,264985,264985,0
351500405000015,SP2,270212,270212,0
355170210000007,SP2,517970,517970,0
351880010000188,SP2,177021,177021,0
355250215000010,SP2,172482,172482,0
350680505000005,SP2,455465,454955,510
353800610000015,SP2,233186,233186,0
353080505000098,SP2,366268,366268,0
351880005000484,SP2,293165,293165,0
355220505000385,SP2,395084,395084,0
351500405000329,SP2,294865,294865,0
350650805000147,SP2,342866,342866,0
352390905000059,SP2,548407,548407,0
350530205000048,SP2,448133,448133,0
354330305000085,SP2,351007,351007,0
351630905000025,SP2,355254,355254,0
352180405000047,SP2,222281,222281,0
352590405000446,SP2,364209,364209,0
352880910000001,SP2,172254,172254,0
350320805000097,SP2,259412,259412,0
353070605000098,SP2,333456,333456,0
350700105000011,SP2,262812,262812,0
352900505000206,SP2,310745,310745,0
351880010000173,SP2,511775,509675,2100
353200905000021,SP2,250589,250589,0
353350205000025,SP2,557295,557295,0
353390805000045,SP2,333025,333025,0
354750205000048,SP2,194138,194138,0
351870110000053,SP2,363753,363753,0
353120905000006,SP2,461653,461653,0
354850005000028,SP2,244948,244948,0
355500005000039,SP2,345386,345386,0
354560505000008,SP2,379885,379885,0
352042605000025,SP2,142679,141519,1160
353440105000153,SP2,388818,388818,0
351380105000122,SP2,340582,340582,0
352180405000048,SP2,241526,241526,0
352220805000200,SP2,318062,318062,0
351500405000192,SP2,476879,476879,0
353440105000823,SP2,286087,286087,0
355150405000005,SP2,568273,568273,0
350820705000007,SP2,275929,275929,0
352940105000054,SP2,339004,335704,3300
351110205000080,SP2,282588,282588,0
354750205000015,SP2,310010,310010,0
350120205000006,SP2,129890,129890,0
355270005000005,SP2,525025,525025,0
352470905000016,SP2,589853,589853,0
352390905000182,SP2,288046,288046,0
351500405000133,SP2,400452,400452,0
350030305000012,SP2,342459,342459,0
354850005000064,SP2,276104,276104,0
352690205000231,SP2,570766,570766,0
355280905000065,SP2,441102,441102,0
350950205000901,SP2,387480,387480,0
353170405000008,SP2,151036,151036,0
355220505000233,SP2,384404,384404,0
353440105000617,SP2,271387,271387,0
355430005000005,SP2,250530,250530,0
352890805000001,SP2,429408,427608,1800
355100905000334,SP2,363129,363129,0
351900605000003,SP2,286548,286548,0
352044205000019,SP2,236575,236575,0
355160305000031,SP2,220260,220260,0
350750605000204,SP2,176967,176967,0
351840405000111,SP2,287301,287301,0
353290005000006,SP2,434477,434477,0
354600905000021,SP2,284615,284615,0
351060910000019,SP2,434822,434822,0
353440105000654,SP2,409796,409796,0
350320805000207,SP2,385357,385357,0
351380105000297,SP2,315837,315837,0
353260305000015,SP2,289666,289666,0
353390805000037,SP2,530494,529494,1000
352720705000029,SP2,289958,289958,0
352900505000247,SP2,382260,382260,0
354780905000919,SP2,322584,322584,0
355680005000017,SP2,429413,429253,160
350950205001103,SP2,335227,335227,0
351280305000080,SP2,422378,422378,0
350950205000925,SP2,303402,303402,0
351570705000018,SP2,274087,274087,0
352710805000025,SP2,450896,450896,0
350160805000187,SP2,696475,696475,0
351760405000011,SP2,274459,264449,10010
354870805000652,SP2,411251,411251,0
354340205000441,SP2,485143,484633,510
355410205000125,SP2,473296,473296,0
351170605000020,SP2,332694,332694,0
351870110000156,SP2,408311,408311,0
353470805000153,SP2,513373,513373,0
353680205000001,SP2,333766,333766,0
353325405000003,SP2,347858,347858,0
353440105000673,SP2,364154,364154,0
354340205000442,SP2,429173,429173,0
352440210000002,SP2,525182,525182,0
352590405000553,SP2,454879,454879,0
355480505000012,SP2,452363,452363,0
351230805000016,SP2,237331,237331,0
354580305000201,SP2,424605,424605,0
355240315000050,SP2,337203,335403,1800
353870905000350,SP2,517225,517225,0
354000205000024,SP2,189495,189495,0
350950205000954,SP2,448431,435701,12730
352440205000151,SP2,329923,329923,0
351510305000015,SP2,339441,339441,0
350070905000009,SP2,363990,363990,0
351500405000281,SP2,131548,131548,0
353340305000036,SP2,402823,402823,0
355220505000531,SP2,582688,582688,0
355240315000040,SP2,529893,529893,0
352210905000206,SP2,232438,232438,0
352050905000122,SP2,612417,611907,510
350750605000085,SP2,360059,360059,0
350650805000121,SP2,491455,491455,0
353980605000125,SP2,315340,315340,0
354850005000031,SP2,292219,292219,0
351565705000003,SP2,186261,186261,0
355630505000021,SP2,364711,359711,5000
351380105000209,SP2,416735,416735,0
351880010000005,SP2,451425,451425,0
351820605000006,SP2,342725,342725,0
350750610000005,SP2,340177,340177,0
351250605000005,SP2,263190,261090,2100
351870110000051,SP2,386304,386304,0
351490805000003,SP2,600329,600329,0
352220805000054,SP2,358420,358420,0
354770005000014,SP2,483877,483877,0
350900705000055,SP2,452790,452790,0
351860205000010,SP2,477165,476145,1020
352970805000004,SP2,317706,317706,0
352900505000193,SP2,244985,244985,0
351380105000340,SP2,649358,649358,0
353760205000006,SP2,232910,232910,0
351300905000197,SP2,409488,409488,0
355060505000071,SP2,352153,351553,600
350170705000016,SP2,639931,639931,0
355060515000001,SP2,434953,433443,1510
355700605000059,SP2,716810,716810,0
351740605000031,SP2,506008,506008,0
355620605000128,SP2,321047,321047,0
350600305000454,SP2,216253,216253,0
350950205000628,SP2,543711,543711,0
353060710000096,SP2,476752,476752,0
352940105000123,SP2,460561,460561,0
351470005000003,SP2,374740,374740,0
353110005000067,SP2,271709,271709,0
350570805000133,SP2,422456,422456,0
350740705000006,SP2,450283,450283,0
354990405000250,SP2,553117,553117,0
354410305000006,SP2,404701,404701,0
353410405000007,SP2,304054,304054,0
354260205000011,SP2,300030,300030,0
353390805000022,SP2,664749,664749,0
355220505000395,SP2,578655,578655,0
351380105000080,SP2,444010,444010,0
351880005000432,SP2,294380,294380,0
352042605000016,SP2,209298,209298,0
351620005000230,SP2,695216,695216,0
353950905000016,SP2,330940,330940,0
350600305000175,SP2,634524,634524,0
350960105000007,SP2,546049,546049,0
351880010000166,SP2,322356,322356,0
352220805000026,SP2,508854,508344,510
355330205000007,SP2,544665,544665,0
350850405000055,SP2,443547,443547,0
353270205000002,SP2,400772,400772,0
354680105000001,SP2,357966,357966,0
353980605000040,SP2,422458,422458,0
355100905000244,SP2,409565,409565,0
352720705000047,SP2,384776,384776,0
351050005000066,SP2,336553,336553,0
353870905000388,SP2,450137,450137,0
352940105000253,SP2,470054,470054,0
355670105000034,SP2,750323,750323,0
350480005000003,SP2,559936,559426,510
354410305000022,SP2,342450,342450,0
354990405000480,SP2,525383,525383,0
354150505000044,SP2,290864,290864,0
353440105000531,SP2,432197,432197,0
351050010000007,SP2,367951,367951,0
353080505000045,SP2,583154,583154,0
353800605000101,SP2,551994,549844,2150
351880005001057,SP2,393812,393812,0
352940105000349,SP2,521472,521472,0
353340305000015,SP2,468055,468055,0
353670305000027,SP2,541954,541954,0
354240405000006,SP2,479300,479300,0
354870805000118,SP2,374646,374646,0
351670505000070,SP2,423391,421396,1995
352240605000019,SP2,431345,430835,510
352590405000473,SP2,476526,476526,0
350760505000231,SP2,373953,373953,0
354260205000036,SP2,351334,351334,0
353550705000052,SP2,284839,283639,1200
350040205000002,SP2,478581,477081,1500
351060905000117,SP2,363880,363880,0
351280305000021,SP2,335920,335920,0
353870935000006,SP2,422915,422915,0
355410205000279,SP2,522770,522770,0
355650305000141,SP2,519403,519403,0
351870110000036,SP2,335406,333006,2400
352670405000024,SP2,646328,646328,0
351620005000258,SP2,691987,691987,0
350950205000770,SP2,518969,515369,3600
351840405000026,SP2,336344,336344,0
350560905000005,SP2,483372,482772,600
351880010000405,SP2,529523,529523,0
353060705000113,SP2,676197,676197,0
353130805000016,SP2,458337,458337,0
351060905000254,SP2,529644,529644,0
355340105000012,SP2,484271,483061,1210
353440105000477,SP2,452853,452853,0
355400305000072,SP2,519806,519806,0
353070605000113,SP2,549085,549085,0
355220505000444,SP2,690486,690486,0
351820605000027,SP2,430137,430137,0
355700605000058,SP2,722407,722407,0
350870205000003,SP2,397733,397583,150
353050805000030,SP2,437256,437256,0
354990410000044,SP2,428703,428703,0
351870105000256,SP2,792320,792320,0
351750505000008,SP2,604285,604285,0
350600305000291,SP2,629030,629030,0
354340205000210,SP2,548067,548067,0
352050905000066,SP2,780802,780802,0
355060517000007,SP2,650260,648080,2180
352230705000148,SP2,381967,381967,0
350900705000069,SP2,371416,371416,0
355660205000004,SP2,498032,498032,0
354850005000569,SP2,543039,543039,0
354230505000003,SP2,314684,314684,0
353300705000022,SP2,556052,556052,0
353950905000014,SP2,382632,378982,3650
352390905000100,SP2,411827,411827,0
352480805000042,SP2,494192,494192,0
350330705000067,SP2,372444,372444,0
351570705000006,SP2,507737,507737,0
352840305000052,SP2,375071,375071,0
352940105000375,SP2,604217,604217,0
351060930000026,SP2,413540,413540,0
350950205001032,SP2,555985,555985,0
354990405000593,SP2,646913,646913,0
352720705000054,SP2,440680,440680,0
352000405000006,SP2,460543,459943,600
352390905000058,SP2,622516,622516,0
355700605000014,SP2,558618,558618,0
353980605000130,SP2,426284,426284,0
350600305000312,SP2,678339,678339,0
353980610000007,SP2,556350,553890,2460
351880005000442,SP2,435390,435390,0
351060905000250,SP2,503672,503672,0
355060505000027,SP2,658055,658055,0
353940005000007,SP2,449871,449871,0
351870110000031,SP2,544899,543099,1800
350470105000001,SP2,357000,355510,1490
352740505000007,SP2,421050,421050,0
350600305000333,SP2,517921,517921,0
352400605000084,SP2,410129,410129,0
355730305000006,SP2,816989,809889,7100
350550005000071,SP2,623996,623236,760
354330310000018,SP2,533439,532139,1300
354020005000010,SP2,579653,579653,0
351060910000023,SP2,786881,786881,0
351870105000137,SP2,557343,557343,0
352510205000042,SP2,665263,665263,0
351880005000445,SP2,594506,594506,0
350240805000002,SP2,429637,429637,0
350570805000118,SP2,399789,399789,0
355240305000116,SP2,482550,478950,3600
352220805000040,SP2,636280,636280,0
355040705000005,SP2,783159,783159,0
354890605000144,SP2,722421,722421,0
350920510000010,SP2,564678,564678,0
351880005000409,SP2,425387,425387,0
355150405000034,SP2,988490,988490,0
354870805000810,SP2,457125,457125,0
350330705000122,SP2,497275,497275,0
355060505000023,SP2,431412,431412,0
350600305000181,SP2,502540,502540,0
355100905000243,SP2,441767,441767,0
351040105000032,SP2,714959,714959,0
355220505000373,SP2,655785,654285,1500
352230705000058,SP2,507168,507168,0
354165305000001,SP2,640604,640604,0
352570605000010,SP2,485061,485061,0
351880005000404,SP2,433876,433876,0
351060930000091,SP2,462456,462456,0
353060705000041,SP2,441940,441940,0
350600305000044,SP2,550429,548699,1730
354850005000210,SP2,496782,496782,0
355430005000002,SP2,397646,397646,0
350410705000098,SP2,551761,551761,0
351870110000133,SP2,669956,669956,0
350810805000003,SP2,593859,593509,350
355620605000130,SP2,574896,574896,0
353370005000002,SP2,460829,460829,0
355250210000075,SP2,546672,546672,0
350115205000011,SP2,739764,739764,0
354530805000006,SP2,476141,476141,0
350570810000040,SP2,481092,481092,0
354780905000371,SP2,529343,529343,0
351880005000313,SP2,678654,678654,0
351500405000097,SP2,1015697,1015697,0
353440105000383,SP2,662411,662411,0
351870110000022,SP2,645546,645546,0
354870805001032,SP2,500945,500945,0
355310405000001,SP2,858758,858758,0
352140805000024,SP2,790356,790356,0
355730305000001,SP2,584116,584116,0
351060905000022,SP2,563169,562369,800
352490705000002,SP2,604161,604161,0
352850205000015,SP2,652857,652857,0
351200105000003,SP2,730328,730328,0
354010105000001,SP2,496811,496811,0
355070410000052,SP2,516044,515243,801
355370805000030,SP2,615997,615997,0
352260405000032,SP2,895679,895679,0
354660305000027,SP2,672277,672277,0
353660405000003,SP2,406426,406426,0
351880010000344,SP2,560619,560619,0
355220505000327,SP2,731788,731788,0
351880005000587,SP2,703160,703160,0
351660605000006,SP2,385479,385479,0
355700605000022,SP2,931211,931211,0
350620105000001,SP2,641300,641300,0
355110805000002,SP2,559331,559331,0
352400605000045,SP2,555771,555771,0
350160805000181,SP2,790405,789405,1000
350760505000118,SP2,527488,527488,0
352060805000002,SP2,624065,622745,1320
354780908000012,SP2,535232,535232,0
355360905000005,SP2,461000,461000,0
354780905000134,SP2,554588,554588,0
351880010000340,SP2,505473,505473,0
355220505000199,SP2,601053,601053,0
350925405000010,SP2,596712,596712,0
353440105000475,SP2,661326,660026,1300
352690205000035,SP2,487173,487173,0
354140605000161,SP2,800863,800863,0
353460905000019,SP2,596640,596640,0
353800605000034,SP2,595194,595194,0
352250505000026,SP2,724407,724407,0
353070605000106,SP2,889134,889134,0
353440105000750,SP2,707397,707397,0
355070410000053,SP2,633131,633131,0
354340205000294,SP2,885340,883240,2100
351310805000010,SP2,588350,588350,0
352160605000001,SP2,536608,536608,0
352710805000004,SP2,1643952,1643952,0
354580305000021,SP2,546381,546381,0
351350405000031,SP2,623377,623377,0
354330305000030,SP2,632933,632933,0
350760505000034,SP2,560323,560323,0
350115205000010,SP2,621368,621368,0
353030005000051,SP2,778700,778700,0
354780905000192,SP2,655276,655276,0
355380705000019,SP2,610341,610341,0
354890620000006,SP2,851790,851790,0
351500405000447,SP2,563103,563103,0
351060905000248,SP2,613941,613941,0
352710805000033,SP2,621649,621649,0
352900505000154,SP2,642266,642266,0
353110005000019,SP2,464273,464273,0
354990405000261,SP2,621940,621940,0
354330308000010,SP2,840950,840950,0
350950205000978,SP2,767171,767171,0
350960105000020,SP2,698471,698471,0
350210105000033,SP2,858109,857599,510
352240605000033,SP2,625026,625026,0
352390905000199,SP2,830374,830374,0
352250505000009,SP2,681153,680153,1000
352100205000004,SP2,659518,659518,0
351060905000158,SP2,918877,918877,0
352590405000506,SP2,993519,993019,500
351870110000100,SP2,534023,534023,0
350580705000011,SP2,737569,737569,0
354260205000010,SP2,671667,671667,0
350280405000328,SP2,452662,452662,0
351060930000060,SP2,706341,706341,0
353060720000003,SP2,747082,747082,0
352190305000008,SP2,933250,933250,0
350950205000400,SP2,701600,701600,0
351380105000327,SP2,573488,568888,4600
353800605000048,SP2,795529,795529,0
353740405000017,SP2,585721,585721,0
352940105000154,SP2,893689,893689,0
353630705000009,SP2,582719,582719,0
353140705000014,SP2,626728,626728,0
350400805000023,SP2,694659,694659,0
353800605000049,SP2,896656,896656,0
353870905000318,SP2,879586,879586,0
352250505000016,SP2,725432,725432,0
351515205000016,SP2,905403,905403,0
352170505000009,SP2,748818,748818,0
351300905000016,SP2,846557,846557,0
353130805000014,SP2,797466,797466,0
355410205000108,SP2,670199,670199,0
354150505000020,SP2,788263,788263,0
354780905000046,SP2,848240,848240,0
350220005000010,SP2,732199,732199,0
354780905000276,SP2,903471,903471,0
353980605000111,SP2,636559,636559,0
351880005000428,SP2,816120,816120,0
351907105000022,SP2,956458,956458,0
355680005000014,SP2,782216,782216,0
350760505000031,SP2,902493,902493,0
352390905000065,SP2,1340993,1340993,0
350550005000065,SP2,731870,731470,400
351100305000001,SP2,699126,697626,1500
350570805000108,SP2,995345,993845,1500
350920510000007,SP2,1084566,1084566,0
351050005000035,SP2,744573,744573,0
353440105000494,SP2,833588,833588,0
355710505000044,SP2,829169,829169,0
353060705000027,SP2,1025477,1025477,0
353780005000003,SP2,888081,888081,0
350400805000033,SP2,941020,941020,0
354880705000138,SP2,889247,889247,0
353440105000200,SP2,841110,841110,0
355250205000070,SP2,804556,804556,0
355280905000142,SP2,862716,862716,0
351840405000013,SP2,954544,953244,1300
354880705000159,SP2,1102088,1102088,0
353440105000498,SP2,995893,995893,0
355220505000072,SP2,869785,868785,1000
355220505000141,SP2,975742,975742,0
354140605000254,SP2,852485,852485,0
353060713000004,SP2,900501,900501,0
355710505000027,SP2,1011169,1011169,0
352260405000005,SP2,704598,704598,0
352230705000044,SP2,1246768,1246768,0
352590405000363,SP2,1222152,1222152,0
351880005000162,SP2,836820,836820,0
352250505000012,SP2,1213265,1213265,0
352340405000029,SP2,1147646,1147646,0
350330705000068,SP2,1431430,1431430,0
355070405000033,SP2,1187175,1187175,0
354260205000002,SP2,1353301,1353301,0
350400805000034,SP2,1099276,1099276,0
355240305000015,SP2,1179017,1179017,0
353440105000197,SP2,1316736,1316736,0
353440105000208,SP2,2101976,2101976,0
355650305000075,SP2,325295,325295,0
350270505000030,SP2,54982,52767,2215
350280405000214,SP2,218972,218972,0
355300505000004,SP2,311452,309632,1820
350230905000004,SP2,200301,200301,0
351050005000108,SP2,200404,199384,1020
351410605000037,SP2,245545,245545,0
353470805000089,SP2,141390,141390,0
350850405000100,SP2,235915,235915,0
351990705000011,SP2,88612,88612,0
354340205000610,SP2,142226,142226,0
351300910000001,SP2,218308,217958,350
350920515000013,SP2,90960,90960,0
354340205000260,SP2,175130,175130,0
354910205000123,SP2,120945,120945,0
354780905000571,SP2,110065,110065,0
350280405000105,SP2,253741,253741,0
354870805001103,SP2,169176,169176,0
355650305000078,SP2,368836,368836,0
351880005000896,SP2,72000,72000,0
353760205000130,SP2,113820,113820,0
350900705000125,SP2,103669,103669,0
353660405000016,SP2,191357,191357,0
354980505000483,SP2,223335,223335,0
351500405000033,SP2,205526,205526,0
352900505000167,SP2,191127,190277,850
355100905000269,SP2,154338,154338,0
352590405000608,SP2,139944,139944,0
351370205000035,SP2,114982,111664,3318
351490805000020,SP2,67663,67663,0
352230705000127,SP2,134219,115549,18670
351630905000191,SP2,55939,55939,0
351040105000076,SP2,60838,60838,0
352530005000148,SP2,214016,214016,0
352850205000119,SP2,44406,44406,0
353240505000041,SP2,124277,124277,0
350330705000084,SP2,223113,223113,0
353440105000610,SP2,234494,234494,0
352000405000035,SP2,112066,112066,0
352930205000035,SP2,156234,156234,0
353390805000028,SP2,252183,252183,0
353870915000002,SP2,145276,144766,510
352240605000098,SP2,78778,78778,0
352590405000572,SP2,170590,170590,0
355250210000077,SP2,51260,51260,0
353440105000710,SP2,56708,56708,0
350410705000118,SP2,169902,169902,0
355240305000010,SP2,138893,138893,0
352170505000021,SP2,67008,67008,0
354780905000762,SP2,93123,93123,0
355250215000034,SP2,89813,89813,0
350760505000201,SP2,170646,170646,0
351360305000034,SP2,93279,93279,0
355250205000127,SP2,286062,286062,0
350660705000015,SP2,168660,168000,660
350950205001122,SP2,101447,101447,0
354200805000005,SP2,281423,281423,0
350950205000878,SP2,242831,242831,0
350800905000024,SP2,166477,166477,0
351500405000149,SP2,278654,278654,0
354300605000025,SP2,81803,81233,570
352210905000227,SP2,78570,78570,0
355070415000021,SP2,208616,208616,0
351390005000003,SP2,323610,323610,0
351550905000036,SP2,254766,253746,1020
350450305000062,SP2,178973,178973,0
350590605000062,SP2,318089,316729,1360
354990410000101,SP2,170041,170041,0
352220805000130,SP2,240477,240477,0
351907105000183,SP2,262545,262545,0
351870110000087,SP2,121426,121426,0
355100905000443,SP2,339407,339407,0
355330205000019,SP2,371972,371972,0
353980605000070,SP2,203923,203923,0
353820405000022,SP2,233805,233805,0
354870805000527,SP2,267895,267895,0
351230810000002,SP2,110788,110788,0
352430305000075,SP2,332399,332399,0
352610005000020,SP2,111219,111219,0
354410305000048,SP2,156458,156458,0
350635905000044,SP2,104333,104333,0
353110005000029,SP2,205522,205522,0
353470805000139,SP2,220413,220413,0
354330308000020,SP2,210484,210484,0
353820405000021,SP2,191240,191240,0
351570710000038,SP2,201827,201827,0
351820605000008,SP2,222702,222702,0
352310705000222,SP2,122981,122981,0
354820305000018,SP2,109785,109785,0
351500405000110,SP2,300806,300806,0
352270305000055,SP2,270341,268666,1675
351220905000012,SP2,288171,288171,0
352390905000156,SP2,372953,372953,0
352930205000106,SP2,273873,273873,0
351060910000030,SP2,249785,249785,0
355500005000022,SP2,257620,257620,0
350950205000889,SP2,217783,217783,0
351630905000183,SP2,86536,86536,0
352210905000066,SP2,133347,132237,1110
352220805000148,SP2,238642,238642,0
351840405000093,SP2,274971,274971,0
354870805000468,SP2,138953,138953,0
355385605000007,SP2,132219,131519,700
352940105000440,SP2,364734,364734,0
354390705000129,SP2,272426,272426,0
352220805000100,SP2,143105,143105,0
352230705000071,SP2,380422,380422,0
355330205000020,SP2,454228,454228,0
355500005000041,SP2,289570,289570,0
350450305000081,SP2,290120,290120,0
352520105000037,SP2,130733,130733,0
354990405000880,SP2,132310,132310,0
353300705000019,SP2,191597,190963,634
354390705000255,SP2,457954,457954,0
351885905000004,SP2,151831,151831,0
352640705000025,SP2,430165,430165,0
352850205000121,SP2,133310,132800,510
355650305000082,SP2,240896,240896,0
352630805000014,SP2,93673,93673,0
350030305000019,SP2,285665,284378,1287
352590405000444,SP2,304211,304211,0
353960805000005,SP2,120942,120942,0
355180105000023,SP2,133940,133940,0
354390705000156,SP2,338829,338829,0
354990405000869,SP2,138440,138440,0
351570710000039,SP2,274025,274025,0
351880005000620,SP2,245715,245715,0
353980610000006,SP2,268820,268820,0
355050605000009,SP2,174796,174796,0
354425105000010,SP2,199059,199059,0
354780908000048,SP2,415060,415060,0
352100210000013,SP2,319845,319845,0
351880010000535,SP2,183912,183912,0
354870805000912,SP2,141265,141265,0
355280905000180,SP2,216414,216414,0
352000405000011,SP2,233297,233297,0
353060705000180,SP2,131037,131037,0
354270105000005,SP2,101599,101599,0
355070410000035,SP2,284510,284510,0
350290305000044,SP2,196462,196462,0
353130805000011,SP2,407386,407386,0
352220805000055,SP2,582499,582499,0
351040105000052,SP2,215659,215659,0
355060520000019,SP2,221205,221205,0
355100905000250,SP2,137754,137754,0
351620005000201,SP2,409024,409024,0
354850005000194,SP2,323012,323012,0
351500405000059,SP2,325655,325655,0
351880005000774,SP2,356545,356545,0
351880005000784,SP2,352196,352196,0
353440105000311,SP2,187142,187142,0
355650305000034,SP2,356862,356862,0
352990610000002,SP2,80754,80754,0
352990615000004,SP2,91694,91694,0
355480505000089,SP2,206367,206367,0
351500405000170,SP2,232130,232130,0
354390705000153,SP2,432608,431808,800
350960108000022,SP2,270798,270298,500
351620005000246,SP2,418853,418853,0
351440305000059,SP2,162101,162101,0
352250505000180,SP2,288249,287368,881
355650305000136,SP2,294836,294836,0
354580305000154,SP2,276530,276530,0
350940305000012,SP2,295289,294189,1100
354790805000009,SP2,180691,178051,2640
350535105000001,SP2,253792,253792,0
350390105000044,SP2,250068,250068,0
351500405000060,SP2,338257,338257,0
351490805000016,SP2,145558,145558,0
351570705000112,SP2,257882,257882,0
352440205000210,SP2,133371,133371,0
350740705000014,SP2,318573,318573,0
354240405000027,SP2,179984,179984,0
350950205000947,SP2,226254,226254,0
353300705000018,SP2,314416,314416,0
353980605000030,SP2,264581,264581,0
355100905000300,SP2,420302,420302,0
353430205000042,SP2,336835,336835,0
353730505000004,SP2,170073,170073,0
350220005000024,SP2,119413,119413,0
353480705000001,SP2,206977,206377,600
350950205001469,SP2,270616,270616,0
354290905000002,SP2,348446,343616,4830
354870805000948,SP2,548895,548895,0
350075805000015,SP2,179483,179483,0
354020005000031,SP2,382421,378881,3540
352940105000403,SP2,160094,160094,0
350600305000168,SP2,375845,374105,1740
354340205000754,SP2,382694,382694,0
352250505000097,SP2,128653,128653,0
351670505000025,SP2,261895,261895,0
351880010000281,SP2,382712,382712,0
352710805000077,SP2,379914,379914,0
353740405000025,SP2,312108,312108,0
351880005000712,SP2,183945,181905,2040
351518605000028,SP2,428370,428370,0
350760505000227,SP2,284942,284142,800
355280905000155,SP2,291107,291107,0
351050005000062,SP2,259083,259083,0
353440105000324,SP2,232650,232650,0
353440105000482,SP2,286299,286299,0
355540605000040,SP2,206463,206463,0
351880010000097,SP2,257454,257454,0
352430305000093,SP2,271023,271023,0
351850305000010,SP2,205093,205093,0
351880010000330,SP2,281706,281706,0
351907105000204,SP2,430050,430050,0
350280405000125,SP2,357122,357122,0
351060905000066,SP2,558717,558717,0
355500005000048,SP2,260564,260564,0
354260205000050,SP2,86643,86643,0
353760205000078,SP2,100582,100582,0
352900505000205,SP2,292994,292994,0
353030005000092,SP2,327408,327408,0
353780005000014,SP2,293234,293234,0
354870805000137,SP2,368625,368625,0
351640805000100,SP2,281507,281507,0
351060905000032,SP2,276518,276518,0
354325305000002,SP2,235218,235218,0
352680305000018,SP2,296695,295185,1510
354140610000001,SP2,196832,196832,0
351110205000016,SP2,344906,343936,970
350570805000130,SP2,399927,399927,0
352160605000005,SP2,205038,205038,0
353440105000516,SP2,327358,327358,0
352590405000486,SP2,574864,574864,0
353030005000020,SP2,442473,442473,0
352290105000013,SP2,413411,413411,0
355395505000023,SP2,258409,257609,800
350170705000024,SP2,508047,508047,0
352050905000141,SP2,464585,464585,0
354750210000002,SP2,160458,160458,0
350920515000011,SP2,335081,335081,0
351740605000049,SP2,426136,426136,0
353190205000024,SP2,419389,419389,0
355390605000006,SP2,274908,274908,0
350280405000300,SP2,306741,306741,0
351740605000052,SP2,308919,308919,0
350790210000001,SP2,403472,402492,980
353850105000019,SP2,166304,166304,0
354910205000138,SP2,350823,350823,0
354990410000082,SP2,444381,444381,0
353790905000037,SP2,301247,301247,0
354980505000311,SP2,561720,561720,0
355050605000008,SP2,168822,168822,0
351570715000026,SP2,338050,338050,0
354020005000006,SP2,383589,383589,0
351620005000309,SP2,479373,476673,2700
352940105000193,SP2,214046,214046,0
351880005001121,SP2,162565,162565,0
353080505000048,SP2,386378,386378,0
353870905000327,SP2,326202,326202,0
350950205001481,SP2,411019,409219,1800
353080505000019,SP2,453514,453514,0
350760505000183,SP2,275262,275262,0
355250205000167,SP2,305542,305542,0
351860205000018,SP2,517158,517158,0
355480505000069,SP2,244971,244971,0
